FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,CD4,CD8,CD25,FoxP3,BV786-A,CD3,PE-A,IL2,PerCP-Cy5-5-A,APC-A,CD44,APC-Cy7-A,Time
57958.715,57166.17,216227.06,44896.688,46374.867,124574.35,-0.057185996,150.1358,137.9353,1017.7392,1530.812,32.144344,-15.923829,237.28853,632.0888,1528.9313,830.7057,10257.456,67.09099
64117.164,65986.055,207641.7,34807.867,37390.74,111749.49,67.36022,6.4708076,20.72085,-11.094083,-123.693306,-28.451797,41.802338,-34.00449,-15.097809,-228.42911,-76.596054,93.73501,67.20799
71024.766,71537.17,217974.69,48353.16,49416.094,127938.31,160.5381,288.32385,1621.2802,4180.411,1506.9655,68.38054,5433.4214,2180.8762,2828.0627,12623.889,2577.3022,7612.745,67.2515
37081.344,37528.617,194593.19,25291.795,25454.72,93568.02,187.63264,1083.0457,686.68945,633.5078,639.3571,150.89944,95.341675,274.08322,353.25034,494.3172,240.32144,2353.5483,67.47757
39250.418,39300.19,209613.61,43652.88,45175.547,124926.84,61.865402,-5.2611117,903.2528,4032.6992,989.8324,38.93114,209.05905,1015.22437,3108.9556,5291.8687,1006.4037,1649.3973,67.537094
78114.47,78589.766,206450.42,31296.057,33195.8,109538.18,87.18756,158.35289,165.49588,708.1342,666.4456,34.26059,25.685785,-30.975748,22.076452,9844.849,1847.7643,6359.0493,67.730865
63064.684,64568.566,206189.23,32635.979,35398.086,107497.78,98.48494,95.49843,209.97185,163.84378,329.21005,59.822666,25.583815,19.144089,35.450893,361.2661,148.17398,2253.196,68.06471
59925.793,61258.016,206026.77,31876.592,33460.297,117872.61,94.06435,298.80585,459.0778,3985.6924,1288.3434,48.53404,53.68149,490.18372,2404.4983,17352.84,3266.0686,8742.442,68.12505
62932.438,62840.35,217664.6,57723.645,58889.383,139019.75,-38.200245,278.51392,831.54156,2532.3677,916.1196,42.482857,208.5474,847.68,3035.4397,2538.2705,884.30664,5652.723,68.18307
58495.008,57420.457,191949.48,24879.588,25074.63,111047.016,58.638462,89.161766,614.13513,3176.968,1043.4729,25.430899,103.64143,689.8184,2928.47,1088.4902,643.53735,3755.8706,68.28716
78176.46,78315.94,210948.12,37996.625,39530.664,118126.05,50.78922,47.087505,60.151573,140.89906,1026.4886,22.989443,43.321407,-18.31011,-61.354923,1262.1769,831.24927,7566.809,68.32439
77789.836,77455.11,212561.94,38827.027,39605.254,114285.33,137.34235,324.40323,155.87132,39.414948,1023.05756,22.88793,145.37996,32.195877,7.510698,835.109,577.95935,7904.017,68.331314
65213.082,66624.79,212363.36,41762.03,42783.625,125518.22,138.64674,224.57983,757.8288,3454.8347,1231.9008,33.433884,228.03868,764.2979,2660.4265,2470.8071,638.4273,5052.7305,68.40944
78559.13,77965.08,213851.6,41209.766,43664.508,115161.67,148.95247,185.1644,-100.81892,208.50887,998.925,27.473007,-52.681717,-41.622227,-62.410397,696.1597,507.16763,9099.601,68.43526
54022.78,53259.94,210517.8,35626.957,35155.03,117457.43,215.76138,334.81235,1091.9094,5964.271,1239.1635,35.295506,283.96164,1337.1427,4265.2915,2320.8767,378.7294,1593.1327,68.738045
49264.965,53357.758,162939.45,38698.523,40168.082,113811.55,30.675297,-48.379356,791.7973,3207.9058,836.6311,11.1799135,498.6188,931.38336,3243.918,3349.732,764.5471,1347.1991,68.86994
76600.266,77612.13,208337.89,46039.35,47967.203,127469.945,-13.095593,192.03746,-19.671982,-94.814384,1186.2664,31.320444,8.35152,-0.22944997,-34.325714,1191.0713,739.05133,10170.042,68.959274
63564.3,63340.496,210991.25,37575.348,37721.742,121499.96,54.63893,67.22739,80.122635,176.86989,19.907791,45.317314,130.0113,71.78954,25.430899,29.944729,-45.120457,201.88287,69.0576
61520.85,61046.152,215574.52,44361.016,45312.824,120808.12,-13.095593,83.05745,1565.5239,3861.1985,2266.6243,42.53524,6640.4663,2718.661,3421.8794,7484.6143,1872.7709,12360.342,69.12431
77979.914,77302.516,208714.56,34067.91,35107.92,111942.984,152.85648,63.384438,33.66227,323.71622,1795.4115,-29.966167,74.28465,1.1713887,28.394192,1351.9828,812.82056,11022.112,69.364944
33252.562,34448.047,195474.03,55917.81,57161.47,134315.86,667.475,3352.8723,3458.838,4946.4746,2987.9111,452.1821,1201.2166,776.82587,1090.484,1781.4426,1288.923,5855.222,69.426704
79320.48,80151.27,209934.05,35145.426,36936.12,113299.06,200.60184,-12.29499,-67.53666,-23.331886,954.20557,22.532772,210.68657,5.0449877,87.55255,397.3575,813.85345,9777.386,69.48201
73517.87,75638.61,196563.33,26090.33,26736.002,96637.61,-63.47646,109.69993,210.55695,-55.18449,757.25696,-9.545119,178.48547,12.3251915,32.144344,1433.1454,719.2636,8777.831,69.87071
48415.15,49383.73,207624.11,34148.676,34591.05,121289.88,6.102903,-5.6042275,701.5007,3297.1157,1255.4042,44.21356,195.82967,668.7549,3193.714,1048.4254,686.1028,4553.4697,69.94295
79493.43,79402.97,210698.42,36519.215,38250.234,111537.945,106.71942,129.80638,113.334,1837.2145,692.2365,3.9144197,63.815155,18.639977,140.89316,24822.863,4242.138,8132.7725,69.954926
45098.895,45610.977,202875.3,30010.115,30369.752,114229.945,72.74889,365.23157,460.63794,1554.4297,443.3363,59.245148,53.947903,343.361,978.8336,3893.2974,491.33444,2505.1096,69.96159
76687.61,76673.73,211545.9,37665.14,38793.55,122480.13,146.46664,124.34084,150.72737,-9.72162,1230.8715,11.727368,95.341675,32.195877,127.642105,996.6185,685.34174,8979.025,70.30013
64881.184,65508.133,210632.12,35976.74,37736.953,115044.43,23.416683,349.19012,327.89438,4500.1377,1503.3055,46.68645,487.45438,380.63046,1289.9219,48480.145,8281.887,14391.687,70.884445
76551.25,75882.26,218451.73,48885.06,49754.473,127893.81,812.55585,4478.3496,3158.783,3882.8147,2269.2546,513.53766,1133.8041,751.40283,794.40173,1665.8147,630.97974,3707.2163,71.074326
68604.555,68604.67,217924.83,48662.3,49927.105,127155.81,42.30748,204.29323,860.0202,3739.278,1631.4022,-7.5259595,154.90492,695.18756,2866.1516,13000.835,2296.4683,8500.912,71.143936
50048.754,49489.13,208255.9,39970.57,40260.16,120120.17,57.981457,344.57312,306.79712,1193.3574,249.84464,35.502697,149.20187,272.29706,547.6512,4425.882,688.4947,385.80386,71.294014
53612.914,53791.527,216046.73,50399.95,52528.09,139631.0,35.064487,117.501305,685.83167,2837.2832,1063.0876,-9.866349,145.71037,545.2649,2511.6055,1092.4043,395.91486,4371.411,71.30055
46493.875,46785.824,213434.27,50371.234,52677.25,127345.49,50.528893,47.865383,546.6651,3994.4993,1347.9312,30.908901,145.42717,768.7951,3310.5962,876.5329,421.60257,4682.634,71.35383
59317.81,60781.008,203746.48,30945.496,32419.732,110697.555,44.112717,90.955894,870.02783,4199.6826,1313.0476,43.111668,177.22047,1191.5797,3701.6248,1292.0759,453.0655,3055.416,71.440094
43985.527,43988.06,209206.73,47987.242,50138.926,139451.11,5.1227827,85.092964,560.0523,3040.122,631.6279,-28.589468,160.2712,664.90015,2391.5115,2656.073,584.26886,1565.843,71.45975
74640.29,74845.914,206445.88,31665.162,33051.305,109139.2,-40.373314,25.303389,-24.01812,-129.69785,591.7002,39.712925,82.86298,-10.6923685,-78.8849,1034.998,616.4107,6207.379,71.60217
49184.95,50884.766,201485.8,35710.973,38840.52,117200.3,356.36386,2162.317,1601.1508,3201.9585,1341.0116,263.21695,416.79495,320.8836,299.3716,714.4254,467.24347,2469.557,71.68825
46214.055,47169.484,213636.89,46774.875,49106.027,129028.64,108.329094,59.822407,666.1025,4808.8276,1018.597,-6.7458296,187.8442,812.2988,2927.1853,14817.613,2682.112,3894.2217,72.56183
77292.53,76785.22,211471.4,38333.816,38857.543,121900.34,75.987335,12.755068,-9.778806,176.22226,705.9611,27.319609,140.84592,23.34487,-40.107857,594.50854,553.2493,7036.5625,72.799515
79553.29,78168.5,213461.83,41780.83,42734.02,120365.92,151.02313,12.755068,175.63345,-121.34869,879.5206,-6.883499,188.03117,22.88793,-115.50512,837.17474,665.66266,9295.848,72.956985
27657.025,27931.406,189425.11,24663.947,25685.22,88185.94,34.299324,269.6113,565.7779,1949.4707,888.6704,50.86405,100.73351,528.974,1151.7012,10828.312,2053.5789,5055.7744,72.984795
58021.094,58392.715,213010.83,46880.2,49366.836,120977.09,35.31971,234.54874,701.84375,3748.4277,948.0295,17.633045,77.06602,714.8743,2450.1587,941.4411,5.5684714,2407.4753,72.988754
79459.41,78608.03,218132.73,49234.445,50986.277,144575.7,76.52689,117.20375,100.21638,68.157646,657.0671,13.822478,-2.7075098,44.844044,45.843567,832.1191,802.9267,7134.7407,73.05516
35791.61,34104.77,207341.47,47745.35,46588.95,128180.84,93.58623,200.71907,608.79315,3844.5574,1317.9657,-3.25819,64.536316,850.70874,3222.3499,2776.376,706.7604,4012.5132,73.15491
65861.03,64335.117,217790.23,49121.695,48117.77,127250.16,164.19783,345.6565,644.4862,2625.695,616.39954,106.64271,49.90988,531.91095,1636.6208,3011.4373,375.8322,169.64638,73.347916
55915.79,55988.17,196105.14,25762.23,26912.475,101057.04,16.353598,159.71136,625.8762,3198.5273,373.0631,5.7835574,43.321407,848.7355,3114.3245,1543.7177,322.18744,794.7724,73.47024
71951.05,72773.95,219719.31,52122.855,55869.02,125474.61,119.40532,182.75381,7.2686043,230.58673,649.8045,21.924421,84.68197,22.88793,182.18462,1399.2778,363.90314,5847.9917,73.48031
45073.637,44377.59,209444.95,37217.03,36691.1,111056.14,-28.364256,279.38022,1143.1481,6109.0654,1082.245,20.355722,349.52225,1617.2094,5039.731,2070.268,447.41373,884.36096,73.53345
69417.45,70891.6,194156.62,44492.0,42426.75,137562.02,9.85237,322.97177,99.97759,44.17727,1100.6589,22.177828,17.482155,-31.893547,-79.66503,1097.4056,627.12,7935.1123,73.611694
63038.027,61959.89,215308.42,41072.953,41734.38,119955.26,84.73381,281.05472,706.533,3927.3057,869.57025,1.7580276,30.857477,838.5938,2940.4016,6076.3125,1018.85254,1828.0852,73.71057
41725.543,42940.37,196805.38,25504.857,26497.166,88273.26,101.64889,155.63493,29.661154,67.95822,911.7164,15.875073,49.75098,28.138166,20.103092,698.3342,522.0094,6811.83,73.76519
70602.586,69662.21,217072.34,45929.17,47159.754,127165.05,60.678528,194.50258,668.44714,2969.5547,2031.2467,82.09687,511.68695,566.74146,2439.0073,3368.4324,1652.1699,15035.821,73.870995
31637.307,32303.389,200247.19,57449.965,58433.688,139191.52,97.111336,110.474594,155.57584,382.29782,93.52647,54.91142,48.428318,-42.035236,99.73198,141.20302,-50.284847,-52.350605,74.03116
73601.94,74784.234,191370.31,24010.568,25568.197,108210.04,118.393906,174.69121,219.96802,1124.677,1479.0586,11.976384,109.356384,158.34198,327.75763,12090.271,2691.6255,12266.894,74.0598
54949.945,57081.637,215546.45,55294.336,58615.367,146073.22,1045.2457,5377.486,3759.8076,5183.339,2773.349,542.97046,971.0782,789.72095,984.7535,1265.5474,1153.018,2674.7734,74.28175
54089.895,55364.21,211238.89,37030.137,38965.57,112759.01,54.0505,8.559291,837.83203,3587.2205,924.6976,21.114254,106.64271,740.71045,3285.0354,6827.9214,1401.0717,3020.8962,74.386314
51244.605,51851.37,215508.61,49480.59,51437.113,128197.055,35.95815,-107.90997,695.153,2288.1833,633.56146,-21.247068,23.090973,446.48987,2356.3137,362.82697,124.58144,1281.6929,74.48584
72872.49,72439.09,219978.61,49631.348,49979.973,133917.3,-0.85778993,358.75284,-24.933094,505.6116,11.1478405,39.24374,37.994274,59.148895,426.19052,113.565315,-27.561533,-82.35843,74.60326
58318.3,58657.93,209415.1,34587.1,34962.406,127453.33,42.88728,361.7659,1560.8346,4217.2383,1397.5686,61.31425,5118.203,2475.536,3895.1887,6926.9688,1927.5133,6803.621,74.71661
47019.777,48537.297,202627.6,30499.834,31597.375,114442.28,10.22226,126.599,582.2068,3714.9739,726.3765,-40.153748,41.85466,681.00757,2986.475,1544.3156,413.3574,370.83853,74.72636
76567.53,76725.84,213129.61,40456.89,42391.215,117444.15,69.28861,174.57343,88.32431,405.67664,913.8323,-28.497688,100.01815,-16.74985,-10.462919,1219.2308,634.024,8267.047,74.740845
76666.016,76780.61,212577.42,39082.895,39984.414,118921.695,180.45985,81.73997,18.721113,168.50375,840.8057,30.651829,56.3083,-12.849199,23.141743,1255.3816,604.67303,7208.6724,74.83214
55606.293,56088.42,214407.94,47133.39,48258.98,127920.42,165.84982,152.20601,786.87933,4308.7363,794.4279,18.03561,285.92532,782.8833,2883.0847,3419.8047,547.56696,1929.7423,75.06214
66734.41,66765.61,211178.38,37170.35,38816.95,113481.3,82.75805,53.919792,174.22005,-78.11607,1047.5903,-38.180477,93.43149,7.263637,27.62644,1121.2162,536.232,7391.9814,75.095985
51880.793,51901.52,209324.98,50796.566,52431.26,128810.23,-7.3769937,157.34859,676.33875,3515.1663,911.88794,8.846708,222.4326,666.6899,3133.782,1842.2195,454.59613,2277.8765,75.15773
41718.527,44317.78,193603.67,24312.285,25639.363,93647.15,37.172657,189.57121,17.661,153.97986,802.0908,34.00213,77.78506,-24.780598,71.93353,728.28766,408.40323,4908.508,75.394585
77061.37,78404.66,196402.8,25549.146,26908.236,99951.45,67.758835,124.34084,-42.832314,410.91336,1130.6815,17.934942,87.69604,73.90088,85.92612,841.46936,538.97784,7072.6587,75.47119
27564.645,29039.309,187578.55,36031.1,36887.92,114954.195,213.83224,937.9647,741.18774,1019.7979,675.88135,106.309326,154.29256,141.60193,315.72034,476.75867,166.45639,198.37904,75.50578
64178.137,64537.234,215888.34,42133.793,43855.11,120854.35,46.11623,198.13951,560.27057,2661.5508,684.402,4.4548383,122.04571,850.0204,3119.3726,2240.1492,500.48578,2979.1462,75.58613
76132.49,75326.664,218293.3,48248.66,49904.137,151705.36,22.036175,94.542404,52.352985,52.679153,1288.9724,50.015827,81.23484,19.446764,13.672573,1044.2396,658.97614,8327.116,75.74197
50782.95,51370.4,213734.45,45077.133,47307.66,119947.0,176.86989,3.7773886,798.94556,2075.7373,782.87634,-19.778587,365.62195,480.29654,1776.5853,1057.8301,448.73486,5857.6685,75.918236
24902.97,25321.975,179732.6,32257.506,30936.627,143585.45,-20.186657,127.07428,198.66724,673.5367,70.288826,29.111628,76.4907,41.645397,-20.237488,183.44696,43.96193,-69.90953,75.953354
59861.1,62107.312,201203.19,28348.021,29607.447,115113.93,89.3412,269.9006,1399.5701,609.1171,679.1409,49.803944,8886.414,2750.0498,896.7823,1086.9681,572.9258,4858.4946,76.169685
33938.414,33772.16,208158.36,49232.86,51533.723,128567.2,125.35118,150.49074,625.98376,3060.7664,944.1408,-28.268238,37.26655,790.6388,2638.7666,6034.834,1178.3506,1104.0922,76.39412
58683.625,59826.93,206470.73,42001.816,43000.66,124313.94,-4.689252,142.79504,498.59656,3401.2517,1488.7803,31.938267,105.07086,673.4816,2444.606,1805.1989,838.4795,8663.128,76.54169
35954.926,38178.254,180077.9,26561.242,27028.914,112217.39,129.45009,703.9596,385.18372,521.1515,522.7467,62.94961,162.95181,52.085262,112.35378,248.48094,271.39948,2746.1506,76.86381
78491.98,79055.13,208119.61,33699.426,34830.496,112052.27,84.79367,202.06699,62.45948,286.53635,1147.4943,19.850573,135.7868,-28.038786,35.554504,2223.8948,719.7528,10173.957,77.01262
77697.8,80327.06,212924.84,40568.33,42408.004,116884.26,85.452095,105.76533,-14.982731,96.57375,673.02203,34.51916,22.837183,26.808563,59.100765,1096.264,449.316,6907.7246,77.05613
78526.93,80118.9,210051.92,35535.1,37307.344,117308.35,107.97143,298.1729,21.597471,180.57751,1259.0068,16.527416,215.9833,-38.731155,14.722722,804.0139,903.00714,11356.33,77.11409
55065.57,56262.66,196333.3,25840.459,26655.77,92833.42,114.882225,32.7077,401.5622,2501.087,567.14014,15.674501,132.6633,604.87604,2720.1755,647.39703,262.6183,1370.9009,77.27663
62524.574,63581.26,202948.34,29094.023,30037.46,111560.27,74.788124,118.691414,319.19077,1500.8464,1331.1184,26.09383,-7.8012996,411.5799,1741.0206,1000.09766,799.12134,8537.986,77.42218
47000.45,48606.82,212466.44,55464.574,58475.99,165479.12,462.36478,2383.5125,2255.9875,3743.4526,1773.395,296.23053,483.81216,533.7006,640.02783,1136.0027,556.9647,2159.8022,77.489914
52837.0,57288.34,186054.72,30638.295,31868.562,110218.97,-5.43267,195.14801,1080.7582,3914.9534,1041.071,55.60197,206.59332,817.4844,3117.7664,3447.638,697.6819,1621.6727,77.90387
65008.414,64414.59,213802.58,40824.465,39954.75,122056.21,5.7351947,607.9292,322.5709,1062.9734,976.794,26.961836,265.74118,281.1286,689.4513,1479.6792,932.2539,5383.142,78.11919
75117.19,74024.02,207042.9,32841.926,32696.012,115841.22,109.10396,114.16771,100.03729,123.2114,1066.2329,22.22852,64.00748,74.23668,-46.853687,1144.8093,675.3391,8723.415,78.20307
61860.48,62436.758,216132.53,49275.098,50946.707,125161.57,244.90593,159.00264,530.93427,2281.664,1365.087,28.189365,101.78249,660.49475,1936.925,1434.287,904.8554,7590.9463,78.228065
56933.51,57265.387,213036.66,39811.37,42186.38,115234.04,-8.5779,167.44232,771.8966,2948.3955,386.31497,-4.1301,74.42855,630.20734,2485.2185,1492.0194,397.62466,651.5829,78.47017
42609.246,41974.434,212885.8,51841.793,53730.914,128476.44,42.951733,148.41989,839.14734,2997.747,1181.1196,27.012932,251.12492,808.81116,3130.8909,1283.5956,403.5506,5072.8984,78.47921
57255.387,58635.676,206027.92,31914.227,33145.04,113463.71,97.58915,5.0615706,762.5181,2944.164,568.66534,9.14403,121.85588,690.5986,3063.0654,1390.6886,141.20302,306.097,78.54173
46203.273,46556.652,198990.17,37627.19,37280.684,121235.6,165.31888,493.56372,378.95715,1175.5154,662.8429,93.240425,363.3836,56.597248,145.94637,883.00195,376.63718,3346.6333,78.552345
61317.906,61900.836,205400.3,36898.098,38191.566,120306.35,45.016895,330.23953,538.72406,3967.2214,1815.7126,24.76869,194.19643,657.69543,2435.107,17967.373,3517.0583,11883.75,78.65063
53829.105,55326.93,200856.5,28202.422,30043.77,90615.945,168.7396,572.0952,568.28406,1487.6937,283.13266,60.01516,73.75695,369.6477,482.33682,288.47827,-19.679043,-31.801767,78.657196
57690.387,58505.99,215750.98,46656.453,49352.57,124407.14,-55.18449,37.044724,844.69434,2659.835,1284.2832,-8.948549,201.79732,767.2807,2367.419,1741.1061,651.90906,6771.1675,78.68948
62854.23,64439.105,200284.33,42608.203,44348.33,121700.34,36.085903,-9.492875,745.591,7137.956,1273.3606,16.176064,126.030304,1002.1457,4199.0264,35936.875,5663.4873,3671.2288,78.92393
67237.87,68591.555,218537.8,57986.348,61804.22,133773.97,-6.8623195,94.18386,68.60818,89.81968,17.536383,20.002073,39.97373,-12.069069,-42.218796,-7.9368515,-30.931976,-145.85324,79.1485
58775.668,58675.062,214323.81,47152.6,49249.387,124512.57,19.720291,202.65292,803.74915,3416.1199,2054.5784,57.75289,168.63678,727.8612,3033.8335,3133.643,802.4918,10102.579,79.264626
51831.98,52937.496,207846.06,41533.992,44425.34,118130.69,181.81282,-27.84958,589.044,2788.0464,773.555,-14.27179,129.72707,609.2356,3080.825,777.3222,111.24619,2007.8604,79.34484
53996.105,51981.742,215732.81,54417.723,55602.965,141314.77,107.67336,489.9102,1096.3127,1213.3153,1338.7241,36.33213,4704.9175,1293.1342,1034.0393,1867.5521,976.0153,8812.08,79.4031
44198.188,45114.004,210652.48,37142.113,38235.28,112130.33,511.18314,3061.8528,2801.485,4967.0615,2719.8235,389.89243,731.4407,501.81467,1176.0688,1156.334,946.0075,2593.8284,79.60451
73129.664,74610.44,215565.03,44864.074,47395.258,122230.48,-86.5796,8.005846,48.5791,109.22315,50.268646,56.934345,39.97373,83.91617,16.376812,94.926926,-118.67223,-14.297205,79.684555
56864.715,57139.645,210080.31,42004.562,43167.477,125382.305,64.04575,335.44083,2123.888,5636.7095,2281.4924,72.70138,8904.036,3299.0317,4277.8193,21335.807,3743.639,13453.997,79.92519
53822.45,55779.285,197240.22,27966.92,27445.598,115039.04,-15.783335,59.295994,627.43585,3314.1575,610.52057,-25.698399,122.56771,756.0836,3317.0208,2561.483,465.98032,476.81116,79.93413
50558.88,50214.188,216361.34,45836.703,44744.816,131133.0,152.14688,244.09204,1123.7048,475.87943,-112.37048,81.90532,7241.3496,1722.3893,408.5714,-49.904312,-27.126637,98.444336,79.98098
58346.668,58637.16,211033.2,37482.44,39110.668,113442.73,37.876675,240.02078,891.47253,4420.992,1056.9116,20.60846,244.62753,803.3962,3597.4087,3579.792,736.7138,4369.0737,80.000404
27512.154,27151.076,199182.3,51488.027,50877.195,145611.56,89.81968,546.2273,269.14844,505.16998,103.43902,115.7769,222.01532,220.8096,135.73949,928.61163,-1.5764979,159.73415,80.20019
